m,L,b,u_max,theta0,theta_dot0,kE,k1,k2,cost,success,settling_time,upright_error,control_effort,kE_hit_min,kE_hit_max,k1_hit_min,k1_hit_max,k2_hit_min,k2_hit_max,hit_grid_edge
1.35613464562298,1.2835393098692367,0.03447839862666542,5.84675965778535,-0.45218141214233887,-1.2457143971304956,1.3250000000000002,99.921875,34.0625,161.38650598622027,1,3.641272330534342,14.922764224217506,85.17591413510884,0,0,0,0,0,0,0
1.3636657127150493,1.2699388396579856,0.14622384249287354,2.157287957407015,0.25177305647873105,1.6045400055985248,5.0,194.84375,66.125,428.2187196250208,1,9.212050128967391,41.51732702839678,38.33399212085612,0,0,0,0,0,0,0
1.0584991697648707,1.1818971075342128,0.10370534361480538,5.346801726742301,1.2334645024425388,-1.4984379312654292,7.45,99.921875,34.0625,50.08054495025491,1,1.5062211208498901,4.639818328278089,21.76140546624136,0,1,0,0,0,0,1
0.9246245865017534,1.4102509732720696,0.16386298374763514,4.340206997126256,2.1039493986742963,1.6184611294020197,1.3250000000000002,479.609375,194.375,54.04434944070617,1,2.6130013708959554,5.041316975373238,10.18178316077831,0,0,0,0,0,1,1
1.9782355645283825,1.0431781445223187,0.09187136573110473,5.478385795384626,1.0251670366557697,-1.7729777843823942,1.3250000000000002,99.921875,34.0625,101.55452919600577,1,2.773320698995793,9.36249612527022,51.56247244307799,0,0,0,0,0,0,0
0.8595063883268043,1.2886930447941376,0.1444089101780561,2.3662239657582624,-1.0715537141231861,-0.9515467856075692,1.3250000000000002,99.921875,34.0625,182.10538857428344,1,5.294780047334085,17.484859489950047,19.62013627448863,0,0,0,0,0,0,0
1.3121847610861894,1.4133074665576335,0.0452321094221541,5.045331637362142,-0.5632870997498536,-0.0929800259716278,1.3250000000000002,99.921875,34.0625,214.1786825104367,1,4.82257563872469,20.0789751317,85.66355554712023,0,0,0,0,0,0,0
1.593753533377441,1.2338896032454385,0.10965921381505626,5.918388409412341,0.20036915686093604,0.7396270355340002,1.3250000000000002,99.921875,34.0625,248.3761700612377,1,5.5921711134163985,23.049795017928453,122.86048768536762,0,0,0,0,0,0,0
0.8093679646847753,1.203187554594811,0.1377018999162006,7.5109525842085105,1.020631142953043,-1.5109689435179652,6.225,194.84375,66.125,47.44941424357808,1,1.4295745965917523,4.3276545991883655,27.43293655102681,0,0,0,0,0,0,0
1.7567551017107,0.5066751226784093,0.04628965111394326,2.9138843567625363,1.3545498367770632,-0.758180083139925,6.225,574.53125,130.25,36.16618591725092,1,1.20843323009507,3.425379585770931,7.039568294465486,0,0,0,1,0,0,1
1.9154833115176926,1.3513309172670294,0.014439900522787453,4.329046264540786,-2.596518912556893,-0.6003734550287114,1.3250000000000002,99.921875,34.0625,49.73366630654147,1,2.360823019738472,4.669526524853886,6.77578038264136,0,0,0,0,0,0,0
1.7524724457530134,1.0965540269678873,0.05777264833824072,2.3436125655536912,2.9760583360123993,0.38588681625875365,0.1,479.609375,194.375,0.09167620504408472,1,0.0,0.005655123649370784,0.35124968550376867,1,0,0,0,0,1,1
1.2389542839322893,0.8033675378614302,0.05371355624075918,9.881257170737623,-1.7599751907922723,-1.8719666027404553,2.5500000000000003,479.609375,162.3125,8.319841217669923,1,0.8140883799960609,0.46736059418258813,28.321468958479798,0,0,0,0,0,0,0
1.1214972498533786,0.6269383022000757,0.10279700716234055,4.377940974414863,0.6159843364980535,-0.27491779562173546,7.45,384.6875,98.1875,47.055624868081615,1,1.3479093476863313,4.39347144221057,17.730010982895806,0,1,0,0,0,0,1
1.7578472185543035,1.192148148627347,0.043217765645364926,3.003295183527535,-0.7849628067938696,1.0155540725023555,1.3250000000000002,194.84375,66.125,242.65447470020808,1,5.562635802748057,23.294090385078988,41.509350466701605,0,0,0,0,0,0,0
1.4231934774286756,0.6753542435319032,0.12311694059255858,4.980352834066285,-0.8271874642581785,1.1745803733370779,6.225,479.609375,130.25,45.39935985365949,1,1.3539312717260092,4.169301809716044,23.524104847730346,0,0,0,0,0,0,0
1.151169936658448,0.7116283229645296,0.18240746383786177,6.8837139018058,-0.3484318708570262,0.012285194817680534,7.45,479.609375,130.25,50.27678716414214,1,1.3135946602460924,4.534372458604999,36.19467917846069,0,1,0,0,0,0,1
0.7399867175064555,1.0859435148402272,0.16476735543656928,4.37808189408237,1.1617579570842604,-0.14446335877606797,7.45,194.84375,66.125,52.35515956904582,1,1.5458548714754488,4.920730910588301,16.019955916873638,0,1,0,0,0,0,1
1.4572930004023168,1.4914597754812582,0.019345891089324743,6.053634734158035,-0.6506932584384071,-1.17593505581342,1.3250000000000002,479.609375,194.375,165.3403453122892,1,3.759977506416009,15.162759030678009,99.52777499093075,0,0,0,0,0,1,1
0.5664844868164991,0.9717689954978974,0.09258109775879247,5.824544589281954,2.389246079865379,1.1723580384004406,7.45,574.53125,194.375,2.042301906296292,1,0.5467374399859533,0.11314678844660749,3.64096581844264,0,1,0,1,0,1,1
1.2590460118225917,1.0650916317844883,0.10238319193841038,9.777490977089704,0.7219577333691687,0.273133991578304,1.3250000000000002,194.84375,66.125,67.8526112505046,1,1.643525266181301,5.887866523991525,73.30420744408045,0,0,0,0,0,0,0
1.7839907259928924,1.132275155269566,0.02358111139192816,4.805061489414468,-1.6329440011316407,-1.696657953946327,1.3250000000000002,574.53125,194.375,55.12991277577592,1,1.9577764023874908,5.0780515721218515,23.916206521699173,0,0,0,1,0,1,1
1.3156133733766688,1.341408845579748,0.15001521512888744,4.653083423530981,0.6236257417378792,-1.2219950510074793,1.3250000000000002,99.921875,34.0625,185.90097357825113,1,4.631638886542815,17.44909748085595,67.78359883148782,0,0,0,0,0,0,0
